g0_sw,g0_op,g0_arch,g0_func,g0_filename,g1_sw,g1_op,g1_arch,g1_func,g1_filename,ground_truth
openssl-101u,O3,arm,30,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_clear_finish@001215f4.c,openssl-101u,O2,mips,62,./data/decomp/openssl-101u_mips_gcc_O2_extraction/RSA_padding_add_PKCS1_PSS@006284c8.c,0
openssl-101u,O3,arm,31,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_copy@00121fc8.c,openssl-101u,O1,arm,31,./data/decomp/openssl-101u_arm_gcc_O1_extraction/ec_GFp_simple_group_copy@00121fc8.c,1
openssl-101u,O3,arm,32,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_get_degree@00121634.c,openssl-101u,O1,x86,32,./data/decomp/openssl-101u_x86_gcc_O1_extraction/ec_GFp_simple_group_get_degree@081e7490.c,1
openssl-101u,O3,arm,33,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_set_curve@0012203c.c,openssl-101f,O3,mips,33,./data/decomp/openssl-101f_mips_gcc_O3_extraction/ec_GFp_simple_group_set_curve@0062f194.c,1
openssl-101u,O3,arm,34,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_invert@00122730.c,openssl-101f,O2,mips,34,./data/decomp/openssl-101f_mips_gcc_O2_extraction/ec_GFp_simple_invert@00630104.c,1
openssl-101u,O3,arm,35,./data/decomp/openssl-101u_arm_gcc_O3_extraction/EC_GFp_simple_method@00122d2c.c,openssl-101f,O3,mips,35,./data/decomp/openssl-101f_mips_gcc_O3_extraction/EC_GFp_simple_method@00630f54.c,1
openssl-101u,O3,arm,31,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_copy@00121fc8.c,openssl-101f,O2,mips,60,./data/decomp/openssl-101f_mips_gcc_O2_extraction/pub_encode_gost94@0061b904.c,0
openssl-101u,O3,arm,32,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_get_degree@00121634.c,openssl-101u,O0,mips,18,./data/decomp/openssl-101u_mips_gcc_O0_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061c2f0.c,0
openssl-101u,O3,arm,33,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_group_set_curve@0012203c.c,openssl-101f,O0,mips,12,./data/decomp/openssl-101f_mips_gcc_O0_extraction/BN_GF2m_mod_mul_arr@00624b58.c,0
openssl-101u,O3,arm,34,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_invert@00122730.c,openssl-101u,O1,arm,100,./data/decomp/openssl-101u_arm_gcc_O1_extraction/TLSv1_method@000525b8.c,0
openssl-101u,O3,arm,35,./data/decomp/openssl-101u_arm_gcc_O3_extraction/EC_GFp_simple_method@00122d2c.c,openssl-101u,O2,mips,37,./data/decomp/openssl-101u_mips_gcc_O2_extraction/ec_GFp_simple_point_finish@0062d130.c,0
openssl-101u,O3,arm,36,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_copy@00122004.c,openssl-101u,O0,mips,36,./data/decomp/openssl-101u_mips_gcc_O0_extraction/ec_GFp_simple_point_copy@0062e774.c,1
openssl-101u,O3,arm,37,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_finish@001215d4.c,openssl-101f,O3,arm,37,./data/decomp/openssl-101f_arm_gcc_O3_extraction/ec_GFp_simple_point_finish@001228f4.c,1
openssl-101u,O3,arm,38,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_get_affine_coordinates@00121ab4.c,openssl-101f,O3,arm,38,./data/decomp/openssl-101f_arm_gcc_O3_extraction/ec_GFp_simple_point_get_affine_coordinates@00122dd4.c,1
openssl-101u,O3,arm,39,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_set_affine_coordinates@0012215c.c,openssl-101f,O2,arm,39,./data/decomp/openssl-101f_arm_gcc_O2_extraction/ec_GFp_simple_point_set_affine_coordinates@0012347c.c,1
openssl-101u,O3,arm,40,./data/decomp/openssl-101u_arm_gcc_O3_extraction/encode_gost_algor_params@00119098.c,openssl-101f,O0,x86,40,./data/decomp/openssl-101f_x86_gcc_O0_extraction/encode_gost_algor_params@081d8ab0.c,1
openssl-101u,O3,arm,36,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_copy@00122004.c,openssl-101f,O2,x86,14,./data/decomp/openssl-101f_x86_gcc_O2_extraction/BN_GF2m_mod_sqrt@081e1c00.c,0
openssl-101u,O3,arm,37,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_finish@001215d4.c,openssl-101u,O0,mips,99,./data/decomp/openssl-101u_mips_gcc_O0_extraction/SSLv23_method@0048f230.c,0
openssl-101u,O3,arm,38,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_get_affine_coordinates@00121ab4.c,openssl-101f,O3,mips,61,./data/decomp/openssl-101f_mips_gcc_O3_extraction/pub_print_gost94@0061ae00.c,0
openssl-101u,O3,arm,39,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_simple_point_set_affine_coordinates@0012215c.c,openssl-101u,O0,x86,18,./data/decomp/openssl-101u_x86_gcc_O0_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@081d9f40.c,0
openssl-101u,O3,arm,40,./data/decomp/openssl-101u_arm_gcc_O3_extraction/encode_gost_algor_params@00119098.c,openssl-101u,O0,x86,97,./data/decomp/openssl-101u_x86_gcc_O0_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@080f1a40.c,0
openssl-101u,O3,arm,41,./data/decomp/openssl-101u_arm_gcc_O3_extraction/get_gost_engine_param@0011ae64.c,openssl-101f,O0,arm,41,./data/decomp/openssl-101f_arm_gcc_O0_extraction/get_gost_engine_param@0011c1d4.c,1
openssl-101u,O3,arm,42,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost2001_param_encode@00118c28.c,openssl-101u,O1,mips,42,./data/decomp/openssl-101u_mips_gcc_O1_extraction/gost2001_param_encode@006196e8.c,1
openssl-101u,O3,arm,43,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_cipher_cleanup@0011a024.c,openssl-101u,O0,arm,43,./data/decomp/openssl-101u_arm_gcc_O0_extraction/gost_cipher_cleanup@0011a024.c,1
openssl-101u,O3,arm,44,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_cipher_ctl@0011a46c.c,openssl-101f,O3,x86,44,./data/decomp/openssl-101f_x86_gcc_O3_extraction/gost_cipher_ctl@081da4a0.c,1
openssl-101u,O3,arm,45,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_cipher_init@0011acb0.c,openssl-101u,O3,x86,45,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_cipher_init@081db320.c,1
openssl-101u,O3,arm,41,./data/decomp/openssl-101u_arm_gcc_O3_extraction/get_gost_engine_param@0011ae64.c,openssl-101u,O0,x86,33,./data/decomp/openssl-101u_x86_gcc_O0_extraction/ec_GFp_simple_group_set_curve@081e8660.c,0
openssl-101u,O3,arm,42,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost2001_param_encode@00118c28.c,openssl-101u,O2,x86,72,./data/decomp/openssl-101u_x86_gcc_O2_extraction/aep_mod_exp.part.0@0819cda0.c,0
openssl-101u,O3,arm,43,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_cipher_cleanup@0011a024.c,openssl-101u,O1,arm,33,./data/decomp/openssl-101u_arm_gcc_O1_extraction/ec_GFp_simple_group_set_curve@0012203c.c,0
openssl-101u,O3,arm,44,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_cipher_ctl@0011a46c.c,openssl-101u,O1,mips,64,./data/decomp/openssl-101u_mips_gcc_O1_extraction/sha_block_data_order@00620130.c,0
openssl-101u,O3,arm,45,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_cipher_init@0011acb0.c,openssl-101u,O2,arm,95,./data/decomp/openssl-101u_arm_gcc_O2_extraction/doapr_outch.constprop.0@0009f7cc.c,0
openssl-101u,O3,arm,46,./data/decomp/openssl-101u_arm_gcc_O3_extraction/GOST_CIPHER_PARAMS_new@00119eb4.c,openssl-101f,O0,arm,46,./data/decomp/openssl-101f_arm_gcc_O0_extraction/GOST_CIPHER_PARAMS_new@0011b224.c,1
openssl-101u,O3,arm,47,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_imit_init_cpa@0011a418.c,openssl-101u,O2,arm,47,./data/decomp/openssl-101u_arm_gcc_O2_extraction/gost_imit_init_cpa@0011a418.c,1
openssl-101u,O3,arm,48,./data/decomp/openssl-101u_arm_gcc_O3_extraction/GOST_KEY_PARAMS_new@00119e84.c,openssl-101f,O1,x86,48,./data/decomp/openssl-101f_x86_gcc_O1_extraction/GOST_KEY_PARAMS_new@081d9c30.c,1
openssl-101u,O3,arm,49,./data/decomp/openssl-101u_arm_gcc_O3_extraction/GOST_KEY_TRANSPORT_free@00119e00.c,openssl-101f,O0,x86,49,./data/decomp/openssl-101f_x86_gcc_O0_extraction/GOST_KEY_TRANSPORT_free@081d9ad0.c,1
openssl-101u,O3,arm,50,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_param_free@0011ae0c.c,openssl-101u,O3,x86,50,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_param_free@081db560.c,1
openssl-101u,O3,arm,46,./data/decomp/openssl-101u_arm_gcc_O3_extraction/GOST_CIPHER_PARAMS_new@00119eb4.c,openssl-101f,O2,mips,94,./data/decomp/openssl-101f_mips_gcc_O2_extraction/__start@00421540.c,0
openssl-101u,O3,arm,47,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_imit_init_cpa@0011a418.c,openssl-101f,O0,mips,79,./data/decomp/openssl-101f_mips_gcc_O0_extraction/ec_GFp_nist_group_copy@00627ea0.c,0
openssl-101u,O3,arm,48,./data/decomp/openssl-101u_arm_gcc_O3_extraction/GOST_KEY_PARAMS_new@00119e84.c,openssl-101u,O1,mips,53,./data/decomp/openssl-101u_mips_gcc_O1_extraction/i2d_GOST_KEY_TRANSPORT@0061c128.c,0
openssl-101u,O3,arm,49,./data/decomp/openssl-101u_arm_gcc_O3_extraction/GOST_KEY_TRANSPORT_free@00119e00.c,openssl-101u,O1,mips,8,./data/decomp/openssl-101u_mips_gcc_O1_extraction/BN_GF2m_mod_arr@00623bc0.c,0
openssl-101u,O3,arm,50,./data/decomp/openssl-101u_arm_gcc_O3_extraction/gost_param_free@0011ae0c.c,openssl-101u,O2,mips,21,./data/decomp/openssl-101u_mips_gcc_O2_extraction/DES_xcbc_encrypt@00621820.c,0
openssl-101u,O3,arm,51,./data/decomp/openssl-101u_arm_gcc_O3_extraction/hash_step@0011aed8.c,openssl-101f,O1,arm,51,./data/decomp/openssl-101f_arm_gcc_O1_extraction/hash_step@0011c248.c,1
openssl-101u,O3,arm,84,./data/decomp/openssl-101u_arm_gcc_O3_extraction/hwcrhk_init@000f20a4.c,openssl-101f,O0,mips,84,./data/decomp/openssl-101f_mips_gcc_O0_extraction/hwcrhk_init@005d6a80.c,1
openssl-101u,O3,arm,52,./data/decomp/openssl-101u_arm_gcc_O3_extraction/i2d_GOST_KEY_AGREEMENT_INFO@00119e48.c,openssl-101f,O1,x86,52,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_AGREEMENT_INFO@081d9b90.c,1
openssl-101u,O3,arm,53,./data/decomp/openssl-101u_arm_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@00119de8.c,openssl-101f,O1,x86,53,./data/decomp/openssl-101f_x86_gcc_O1_extraction/i2d_GOST_KEY_TRANSPORT@081d9a90.c,1
openssl-101u,O3,arm,97,./data/decomp/openssl-101u_arm_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@0008653c.c,openssl-101u,O1,mips,97,./data/decomp/openssl-101u_mips_gcc_O1_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@004efe10.c,1
openssl-101u,O3,arm,51,./data/decomp/openssl-101u_arm_gcc_O3_extraction/hash_step@0011aed8.c,openssl-101f,O0,x86,74,./data/decomp/openssl-101f_x86_gcc_O0_extraction/BN_get0_nist_prime_384@081e5610.c,0
openssl-101u,O3,arm,84,./data/decomp/openssl-101u_arm_gcc_O3_extraction/hwcrhk_init@000f20a4.c,openssl-101u,O0,mips,9,./data/decomp/openssl-101u_mips_gcc_O0_extraction/BN_GF2m_mod_div@006258c4.c,0
openssl-101u,O3,arm,52,./data/decomp/openssl-101u_arm_gcc_O3_extraction/i2d_GOST_KEY_AGREEMENT_INFO@00119e48.c,openssl-101f,O3,arm,35,./data/decomp/openssl-101f_arm_gcc_O3_extraction/EC_GFp_simple_method@00124068.c,0
openssl-101u,O3,arm,53,./data/decomp/openssl-101u_arm_gcc_O3_extraction/i2d_GOST_KEY_TRANSPORT@00119de8.c,openssl-101u,O3,x86,64,./data/decomp/openssl-101u_x86_gcc_O3_extraction/sha_block_data_order@081dcdc0.c,0
openssl-101u,O3,arm,97,./data/decomp/openssl-101u_arm_gcc_O3_extraction/MOD_EXP_CTIME_COPY_FROM_PREBUF@0008653c.c,openssl-101f,O2,x86,28,./data/decomp/openssl-101f_x86_gcc_O2_extraction/ec_GFp_simple_get_Jprojective_coordinates_GFp@081e74d0.c,0
openssl-101u,O3,arm,54,./data/decomp/openssl-101u_arm_gcc_O3_extraction/mul_1x1_ialu@001212c0.c,openssl-101u,O2,arm,54,./data/decomp/openssl-101u_arm_gcc_O2_extraction/mul_1x1_ialu@001212c0.c,1
openssl-101u,O3,arm,55,./data/decomp/openssl-101u_arm_gcc_O3_extraction/param_copy_gost94@00118de8.c,openssl-101f,O0,arm,55,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_copy_gost94@0011a1e4.c,1
openssl-101u,O3,arm,56,./data/decomp/openssl-101u_arm_gcc_O3_extraction/param_print_gost01@001199e4.c,openssl-101f,O0,arm,56,./data/decomp/openssl-101f_arm_gcc_O0_extraction/param_print_gost01@0011ad54.c,1
openssl-101u,O3,arm,57,./data/decomp/openssl-101u_arm_gcc_O3_extraction/param_print_gost94@00119970.c,openssl-101f,O0,mips,57,./data/decomp/openssl-101f_mips_gcc_O0_extraction/param_print_gost94@0061ac98.c,1
openssl-101u,O3,arm,58,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pkey_ctrl_gost@00119398.c,openssl-101f,O1,arm,58,./data/decomp/openssl-101f_arm_gcc_O1_extraction/pkey_ctrl_gost@0011a70c.c,1
openssl-101u,O3,arm,54,./data/decomp/openssl-101u_arm_gcc_O3_extraction/mul_1x1_ialu@001212c0.c,openssl-101u,O3,x86,80,./data/decomp/openssl-101u_x86_gcc_O3_extraction/ec_GFp_nist_group_set_curve@081e2c70.c,0
openssl-101u,O3,arm,55,./data/decomp/openssl-101u_arm_gcc_O3_extraction/param_copy_gost94@00118de8.c,openssl-101f,O3,arm,25,./data/decomp/openssl-101f_arm_gcc_O3_extraction/ec_GFp_mont_field_encode@00120c80.c,0
openssl-101u,O3,arm,56,./data/decomp/openssl-101u_arm_gcc_O3_extraction/param_print_gost01@001199e4.c,openssl-101u,O2,arm,1,./data/decomp/openssl-101u_arm_gcc_O2_extraction/asn1_bio_ctrl@00120e04.c,0
openssl-101u,O3,arm,57,./data/decomp/openssl-101u_arm_gcc_O3_extraction/param_print_gost94@00119970.c,openssl-101f,O2,x86,37,./data/decomp/openssl-101f_x86_gcc_O2_extraction/ec_GFp_simple_point_finish@081e7100.c,0
openssl-101u,O3,arm,58,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pkey_ctrl_gost@00119398.c,openssl-101f,O1,mips,3,./data/decomp/openssl-101f_mips_gcc_O1_extraction/asn1_bio_write@0062b500.c,0
openssl-101u,O3,arm,59,./data/decomp/openssl-101u_arm_gcc_O3_extraction/priv_encode_gost@00119560.c,openssl-101u,O2,arm,59,./data/decomp/openssl-101u_arm_gcc_O2_extraction/priv_encode_gost@00119560.c,1
openssl-101u,O3,arm,60,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pub_encode_gost94@0011948c.c,openssl-101f,O1,x86,60,./data/decomp/openssl-101f_x86_gcc_O1_extraction/pub_encode_gost94@081d9080.c,1
openssl-101u,O3,arm,61,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pub_print_gost94@00119a20.c,openssl-101f,O1,arm,61,./data/decomp/openssl-101f_arm_gcc_O1_extraction/pub_print_gost94@0011ad90.c,1
openssl-101u,O3,arm,62,./data/decomp/openssl-101u_arm_gcc_O3_extraction/RSA_padding_add_PKCS1_PSS@00120050.c,openssl-101f,O2,arm,62,./data/decomp/openssl-101f_arm_gcc_O2_extraction/RSA_padding_add_PKCS1_PSS@001213b0.c,1
openssl-101u,O3,arm,63,./data/decomp/openssl-101u_arm_gcc_O3_extraction/RSA_verify_PKCS1_PSS@0011f9dc.c,openssl-101u,O0,x86,63,./data/decomp/openssl-101u_x86_gcc_O0_extraction/RSA_verify_PKCS1_PSS@081e3030.c,1
openssl-101u,O3,arm,59,./data/decomp/openssl-101u_arm_gcc_O3_extraction/priv_encode_gost@00119560.c,openssl-101f,O3,x86,3,./data/decomp/openssl-101f_x86_gcc_O3_extraction/asn1_bio_write@081e5170.c,0
openssl-101u,O3,arm,60,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pub_encode_gost94@0011948c.c,openssl-101u,O3,arm,26,./data/decomp/openssl-101u_arm_gcc_O3_extraction/ec_GFp_mont_field_sqr@0011f8e8.c,0
openssl-101u,O3,arm,61,./data/decomp/openssl-101u_arm_gcc_O3_extraction/pub_print_gost94@00119a20.c,openssl-101f,O3,arm,56,./data/decomp/openssl-101f_arm_gcc_O3_extraction/param_print_gost01@0011ad54.c,0
openssl-101u,O3,arm,62,./data/decomp/openssl-101u_arm_gcc_O3_extraction/RSA_padding_add_PKCS1_PSS@00120050.c,openssl-101f,O3,arm,69,./data/decomp/openssl-101f_arm_gcc_O3_extraction/__sha256_block_data_order_from_thumb@00124cf0.c,0
openssl-101u,O3,arm,63,./data/decomp/openssl-101u_arm_gcc_O3_extraction/RSA_verify_PKCS1_PSS@0011f9dc.c,openssl-101f,O1,mips,4,./data/decomp/openssl-101f_mips_gcc_O1_extraction/BIO_asn1_get_suffix@0062b724.c,0
openssl-101u,O3,arm,64,./data/decomp/openssl-101u_arm_gcc_O3_extraction/sha_block_data_order@0011bcf0.c,openssl-101u,O1,x86,64,./data/decomp/openssl-101u_x86_gcc_O1_extraction/sha_block_data_order@081dcdc0.c,1
openssl-101u,O3,arm,65,./data/decomp/openssl-101u_arm_gcc_O3_extraction/SHA_Final@0011cfd8.c,openssl-101u,O2,x86,65,./data/decomp/openssl-101u_x86_gcc_O2_extraction/SHA_Final@081de090.c,1
openssl-101u,O3,arm,98,./data/decomp/openssl-101u_arm_gcc_O3_extraction/srp_verify_server_param@00068fc8.c,openssl-101u,O3,x86,98,./data/decomp/openssl-101u_x86_gcc_O3_extraction/srp_verify_server_param@080cee70.c,1
openssl-101u,O3,arm,99,./data/decomp/openssl-101u_arm_gcc_O3_extraction/SSLv23_method@000512ac.c,openssl-101u,O2,x86,99,./data/decomp/openssl-101u_x86_gcc_O2_extraction/SSLv23_method@080a84e0.c,1
openssl-101u,O3,arm,66,./data/decomp/openssl-101u_arm_gcc_O3_extraction/start_hash@0011b880.c,openssl-101u,O1,arm,66,./data/decomp/openssl-101u_arm_gcc_O1_extraction/start_hash@0011b880.c,1
openssl-101u,O3,arm,64,./data/decomp/openssl-101u_arm_gcc_O3_extraction/sha_block_data_order@0011bcf0.c,openssl-101f,O2,x86,47,./data/decomp/openssl-101f_x86_gcc_O2_extraction/gost_imit_init_cpa@081da430.c,0
openssl-101u,O3,arm,65,./data/decomp/openssl-101u_arm_gcc_O3_extraction/SHA_Final@0011cfd8.c,openssl-101f,O1,mips,22,./data/decomp/openssl-101f_mips_gcc_O1_extraction/dlfcn_bind_func@00629ea4.c,0
openssl-101u,O3,arm,98,./data/decomp/openssl-101u_arm_gcc_O3_extraction/srp_verify_server_param@00068fc8.c,openssl-101u,O1,x86,78,./data/decomp/openssl-101u_x86_gcc_O1_extraction/ec_GFp_nist_field_mul@081e2e50.c,0
openssl-101u,O3,arm,99,./data/decomp/openssl-101u_arm_gcc_O3_extraction/SSLv23_method@000512ac.c,openssl-101u,O0,x86,68,./data/decomp/openssl-101u_x86_gcc_O0_extraction/__libc_csu_init@081ea170.c,0
openssl-101u,O3,arm,66,./data/decomp/openssl-101u_arm_gcc_O3_extraction/start_hash@0011b880.c,openssl-101u,O3,arm,4,./data/decomp/openssl-101u_arm_gcc_O3_extraction/BIO_asn1_get_suffix@00121228.c,0
openssl-101u,O3,arm,90,./data/decomp/openssl-101u_arm_gcc_O3_extraction/surewarehk_finish@000f2ff4.c,openssl-101f,O3,x86,90,./data/decomp/openssl-101f_x86_gcc_O3_extraction/surewarehk_finish@081a4ef0.c,1
openssl-101u,O3,arm,100,./data/decomp/openssl-101u_arm_gcc_O3_extraction/TLSv1_method@000525b8.c,openssl-101u,O3,x86,100,./data/decomp/openssl-101u_x86_gcc_O3_extraction/TLSv1_method@080aa220.c,1
openssl-101u,O3,arm,67,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__aeabi_idivmod@00123244.c,openssl-101f,O2,arm,67,./data/decomp/openssl-101f_arm_gcc_O2_extraction/__aeabi_idivmod@00124584.c,1
openssl-101u,O3,arm,68,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__libc_csu_init@00123954.c,openssl-101u,O2,arm,68,./data/decomp/openssl-101u_arm_gcc_O2_extraction/__libc_csu_init@00123954.c,1
openssl-101u,O3,arm,69,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__sha256_block_data_order_from_thumb@001239b8.c,openssl-101u,O0,arm,69,./data/decomp/openssl-101u_arm_gcc_O0_extraction/__sha256_block_data_order_from_thumb@001239b8.c,1
openssl-101u,O3,arm,90,./data/decomp/openssl-101u_arm_gcc_O3_extraction/surewarehk_finish@000f2ff4.c,openssl-101u,O3,arm,24,./data/decomp/openssl-101u_arm_gcc_O3_extraction/dlfcn_globallookup@00120520.c,0
openssl-101u,O3,arm,100,./data/decomp/openssl-101u_arm_gcc_O3_extraction/TLSv1_method@000525b8.c,openssl-101u,O1,x86,96,./data/decomp/openssl-101u_x86_gcc_O1_extraction/dtls1_link_min_mtu@080bb4c0.c,0
openssl-101u,O3,arm,67,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__aeabi_idivmod@00123244.c,openssl-101f,O1,mips,3,./data/decomp/openssl-101f_mips_gcc_O1_extraction/asn1_bio_write@0062b500.c,0
openssl-101u,O3,arm,68,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__libc_csu_init@00123954.c,openssl-101u,O0,x86,0,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_callback_ctrl@081e50a0.c,0
openssl-101u,O3,arm,69,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__sha256_block_data_order_from_thumb@001239b8.c,openssl-101u,O2,x86,46,./data/decomp/openssl-101u_x86_gcc_O2_extraction/GOST_CIPHER_PARAMS_new@081d9f00.c,0
openssl-101u,O3,arm,70,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__udivdi3@00123658.c,openssl-101u,O0,mips,70,./data/decomp/openssl-101u_mips_gcc_O0_extraction/__udivdi3@00630570.c,1
openssl-101u,O3,arm,71,./data/decomp/openssl-101u_arm_gcc_O3_extraction/___armv7_tick_from_thumb@001239c0.c,openssl-101f,O2,arm,71,./data/decomp/openssl-101f_arm_gcc_O2_extraction/___armv7_tick_from_thumb@00124cd8.c,1
openssl-101u,O0,x86,72,./data/decomp/openssl-101u_x86_gcc_O0_extraction/aep_mod_exp.part.0@0819cda0.c,openssl-101f,O0,mips,72,./data/decomp/openssl-101f_mips_gcc_O0_extraction/aep_mod_exp.part.0@005cf33c.c,1
openssl-101u,O0,x86,0,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_callback_ctrl@081e50a0.c,openssl-101f,O3,x86,0,./data/decomp/openssl-101f_x86_gcc_O3_extraction/asn1_bio_callback_ctrl@081e4db0.c,1
openssl-101u,O0,x86,1,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_ctrl@081e5160.c,openssl-101u,O2,mips,1,./data/decomp/openssl-101u_mips_gcc_O2_extraction/asn1_bio_ctrl@0062a3e4.c,1
openssl-101u,O3,arm,70,./data/decomp/openssl-101u_arm_gcc_O3_extraction/__udivdi3@00123658.c,openssl-101f,O0,mips,30,./data/decomp/openssl-101f_mips_gcc_O0_extraction/ec_GFp_simple_group_clear_finish@0062db04.c,0
openssl-101u,O3,arm,71,./data/decomp/openssl-101u_arm_gcc_O3_extraction/___armv7_tick_from_thumb@001239c0.c,openssl-101f,O0,arm,69,./data/decomp/openssl-101f_arm_gcc_O0_extraction/__sha256_block_data_order_from_thumb@00124cf0.c,0
openssl-101u,O0,x86,72,./data/decomp/openssl-101u_x86_gcc_O0_extraction/aep_mod_exp.part.0@0819cda0.c,openssl-101f,O0,arm,6,./data/decomp/openssl-101f_arm_gcc_O0_extraction/BN_GF2m_add@0011f668.c,0
openssl-101u,O0,x86,0,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_callback_ctrl@081e50a0.c,openssl-101u,O3,mips,66,./data/decomp/openssl-101u_mips_gcc_O3_extraction/start_hash@0061f4c8.c,0
openssl-101u,O0,x86,1,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_ctrl@081e5160.c,openssl-101u,O3,x86,47,./data/decomp/openssl-101u_x86_gcc_O3_extraction/gost_imit_init_cpa@081da680.c,0
openssl-101u,O0,x86,2,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_free@081e50c0.c,openssl-101f,O2,x86,2,./data/decomp/openssl-101f_x86_gcc_O2_extraction/asn1_bio_free@081e4dd0.c,1
openssl-101u,O0,x86,3,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_write@081e5460.c,openssl-101u,O2,arm,3,./data/decomp/openssl-101u_arm_gcc_O2_extraction/asn1_bio_write@00120fac.c,1
openssl-101u,O0,x86,4,./data/decomp/openssl-101u_x86_gcc_O0_extraction/BIO_asn1_get_suffix@081e5870.c,openssl-101u,O1,x86,4,./data/decomp/openssl-101u_x86_gcc_O1_extraction/BIO_asn1_get_suffix@081e5870.c,1
openssl-101u,O0,x86,5,./data/decomp/openssl-101u_x86_gcc_O0_extraction/BIO_asn1_set_prefix@081e5770.c,openssl-101f,O3,mips,5,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BIO_asn1_set_prefix@0062b5b0.c,1
openssl-101u,O0,x86,73,./data/decomp/openssl-101u_x86_gcc_O0_extraction/BN_get0_nist_prime_224@081e58e0.c,openssl-101u,O3,x86,73,./data/decomp/openssl-101u_x86_gcc_O3_extraction/BN_get0_nist_prime_224@081e58e0.c,1
openssl-101u,O0,x86,2,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_free@081e50c0.c,openssl-101f,O2,arm,55,./data/decomp/openssl-101f_arm_gcc_O2_extraction/param_copy_gost94@0011a1e4.c,0
openssl-101u,O0,x86,3,./data/decomp/openssl-101u_x86_gcc_O0_extraction/asn1_bio_write@081e5460.c,openssl-101f,O1,arm,9,./data/decomp/openssl-101f_arm_gcc_O1_extraction/BN_GF2m_mod_div@001201f0.c,0
