src,f_name,succs,n_num,features,sw,op,arch,file_name
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,BN_GF2m_mod_mul_arr,"[[1, 46], [0, 45], [14, 15], [2, 10], [25, 12], [4, 6], [4], [19], [7], [7], [7], [16, 17], [11, 13], [11], [18, 23], [10, 14], [17], [33, 34], [22, 39], [], [24, 10], [49, 20], [26], [38, 22], [49], [12], [32, 31], [26, 39], [36], [3, 28], [27, 54], [30], [30], [35, 55], [33], [27], [], [48, 9], [37], [43, 47], [44, 5], [40], [40], [1], [5], [46], [47], [37], [8, 21], [50, 53], [51], [51, 53], [52], [8], [55], [41, 42]]",56,"[[0, 0, 19, 0, 0, 2, 0, 0], [2, 0, 19, 2, 0, 4, 0, 0], [1, 0, 50, 2, 0, 11, 1, 0], [0, 0, 51, 0, 2, 10, 0, 2], [26, 0, 44, 2, 0, 81, 24, 0], [0, 0, 44, 0, 0, 2, 0, 0], [0, 0, 44, 0, 0, 3, 2, 0], [0, 0, 1, 0, 1, 10, 0, 2], [0, 0, 2, 0, 1, 5, 1, 2], [1, 0, 2, 0, 1, 7, 0, 2], [0, 0, 2, 0, 0, 1, 0, 0], [36, 0, 44, 22, 0, 102, 25, 0], [1, 0, 44, 0, 0, 3, 1, 0], [0, 0, 44, 0, 0, 3, 2, 0], [0, 0, 48, 0, 0, 3, 0, 1], [0, 0, 49, 0, 1, 5, 0, 1], [0, 0, 44, 0, 0, 4, 2, 0], [1, 0, 44, 0, 0, 3, 1, 0], [1, 0, 45, 0, 1, 9, 0, 2], [1, 0, 0, 1, 0, 11, 0, 1], [0, 0, 9, 0, 1, 5, 0, 1], [0, 0, 10, 0, 0, 4, 1, 0], [0, 0, 44, 0, 0, 7, 0, 0], [0, 0, 46, 0, 0, 4, 0, 1], [0, 0, 7, 0, 0, 3, 0, 1], [0, 0, 44, 0, 0, 4, 2, 0], [1, 0, 44, 1, 0, 5, 0, 1], [3, 0, 44, 3, 0, 11, 1, 0], [0, 0, 1, 0, 0, 5, 0, 1], [3, 0, 54, 1, 0, 26, 0, 1], [0, 0, 44, 0, 0, 2, 0, 1], [0, 0, 44, 0, 0, 2, 0, 1], [0, 0, 44, 0, 0, 1, 0, 0], [3, 0, 44, 3, 0, 24, 12, 0], [0, 0, 44, 0, 0, 3, 2, 0], [0, 0, 44, 0, 0, 2, 0, 0], [1, 0, 0, 1, 0, 13, 0, 1], [0, 0, 13, 0, 0, 3, 0, 0], [0, 0, 14, 0, 0, 2, 0, 1], [0, 0, 20, 0, 0, 4, 0, 1], [20, 0, 44, 0, 0, 68, 19, 0], [0, 0, 44, 0, 0, 11, 0, 1], [6, 0, 44, 0, 0, 11, 6, 0], [2, 0, 19, 2, 0, 5, 0, 1], [0, 0, 44, 0, 0, 4, 2, 0], [1, 0, 16, 1, 0, 1, 0, 0], [0, 0, 15, 0, 0, 2, 0, 0], [0, 0, 14, 0, 0, 1, 0, 0], [0, 0, 11, 0, 0, 3, 0, 1], [0, 0, 6, 0, 0, 2, 0, 1], [0, 0, 5, 0, 0, 5, 0, 0], [3, 0, 5, 3, 0, 8, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 3, 0, 0, 3, 0, 0], [97, 0, 44, 41, 0, 203, 4, 0], [1, 0, 44, 1, 0, 3, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BN_GF2m_mod_mul_arr@00624b58.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,BN_GF2m_mod_sqr,"[[6], [0, 11], [23], [2, 19], [], [4, 21], [12, 7], [3, 6], [24], [8, 25], [8], [10, 20], [13], [16, 15], [13], [17, 18], [14, 7], [18], [16], [10, 22], [23], [1, 10], [9], [9], [], [24]]",26,"[[2, 0, 19, 2, 0, 5, 0, 0], [1, 0, 22, 0, 0, 2, 0, 1], [1, 0, 5, 1, 0, 1, 0, 0], [1, 0, 9, 0, 0, 3, 1, 0], [1, 0, 0, 1, 0, 12, 0, 1], [8, 0, 25, 3, 2, 29, 0, 2], [1, 0, 19, 1, 0, 3, 0, 0], [2, 0, 19, 2, 0, 3, 0, 1], [4, 0, 1, 1, 1, 8, 0, 1], [1, 0, 3, 0, 0, 2, 0, 0], [1, 0, 2, 0, 0, 2, 0, 0], [1, 0, 7, 0, 0, 2, 0, 1], [1, 0, 19, 0, 0, 1, 0, 0], [0, 0, 19, 0, 0, 3, 2, 0], [0, 0, 19, 0, 0, 2, 0, 1], [1, 0, 19, 0, 0, 2, 0, 0], [2, 0, 19, 1, 0, 3, 0, 1], [0, 0, 19, 1, 0, 2, 0, 0], [1, 0, 19, 1, 0, 1, 0, 0], [0, 0, 6, 0, 0, 2, 0, 0], [0, 0, 5, 0, 0, 2, 0, 1], [1, 0, 23, 1, 0, 4, 0, 0], [0, 0, 4, 0, 0, 2, 1, 1], [1, 0, 4, 1, 0, 5, 1, 0], [1, 0, 0, 1, 1, 14, 0, 2], [0, 0, 1, 0, 1, 8, 0, 2]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BN_GF2m_mod_sqr@006258e4.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,BN_GF2m_mod_sqrt,"[[26], [0, 20], [19], [2, 14], [6], [4, 7], [27], [6], [12, 29], [8, 24], [27], [10, 18], [10], [9, 12], [12, 15], [11], [13, 23], [27], [17, 22], [11], [3, 21], [25, 20], [5, 7], [], [21], [26], [1, 28], [], [30, 31], [19], [31], [1]]",32,"[[0, 0, 25, 0, 0, 2, 0, 1], [2, 0, 25, 1, 0, 3, 0, 1], [1, 0, 11, 1, 0, 1, 0, 0], [1, 0, 15, 0, 0, 3, 1, 0], [0, 0, 2, 0, 1, 9, 0, 2], [1, 0, 4, 1, 1, 7, 0, 1], [0, 0, 1, 0, 1, 5, 0, 2], [0, 0, 2, 0, 0, 1, 0, 0], [1, 0, 13, 0, 0, 2, 0, 1], [1, 0, 28, 0, 0, 2, 0, 1], [4, 0, 1, 1, 1, 8, 0, 1], [1, 0, 9, 0, 0, 2, 0, 0], [1, 0, 2, 0, 0, 2, 0, 0], [1, 0, 29, 1, 0, 4, 0, 0], [0, 0, 12, 0, 0, 2, 0, 0], [0, 0, 10, 0, 0, 2, 1, 1], [8, 0, 31, 3, 2, 29, 0, 2], [1, 0, 1, 0, 1, 7, 0, 2], [0, 0, 7, 0, 0, 3, 0, 0], [1, 0, 10, 1, 0, 5, 1, 0], [2, 0, 25, 2, 0, 3, 0, 1], [1, 0, 25, 1, 0, 3, 0, 0], [0, 0, 5, 0, 2, 9, 0, 2], [1, 0, 0, 1, 0, 12, 0, 1], [2, 0, 25, 2, 0, 5, 0, 0], [1, 0, 25, 0, 0, 1, 0, 0], [0, 0, 25, 0, 0, 3, 2, 0], [1, 0, 0, 1, 1, 14, 0, 2], [1, 0, 25, 0, 0, 2, 0, 0], [0, 0, 11, 0, 0, 2, 0, 1], [0, 0, 25, 1, 0, 2, 0, 0], [1, 0, 25, 1, 0, 1, 0, 0]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BN_GF2m_mod_sqrt@00626d24.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,BN_GF2m_mod_sqr_arr,"[[0, 4], [0], [11, 23], [8, 2], [7], [18], [5, 23], [16, 17], [1, 7], [9, 14], [9], [8], [25], [12, 21], [12], [25], [13, 15], [19], [10, 14], [20, 22], [19, 22], [18, 6], [16], [25], [26, 3], [], []]",27,"[[24, 0, 20, 10, 0, 51, 7, 1], [3, 0, 20, 2, 0, 7, 0, 0], [0, 0, 23, 0, 1, 4, 0, 1], [1, 0, 24, 0, 0, 7, 1, 0], [0, 0, 18, 0, 0, 1, 0, 0], [0, 0, 6, 0, 0, 2, 0, 1], [0, 0, 8, 0, 1, 4, 0, 1], [1, 0, 17, 0, 0, 3, 0, 1], [1, 0, 21, 0, 0, 2, 0, 1], [3, 0, 4, 3, 0, 8, 1, 0], [0, 0, 4, 0, 0, 2, 0, 0], [0, 0, 22, 0, 0, 2, 0, 1], [0, 0, 1, 0, 1, 6, 1, 2], [0, 0, 10, 0, 0, 2, 0, 1], [0, 0, 2, 0, 0, 1, 0, 0], [1, 0, 1, 0, 1, 6, 0, 2], [0, 0, 12, 0, 0, 3, 0, 0], [3, 0, 16, 3, 0, 5, 0, 0], [0, 0, 5, 0, 0, 2, 0, 1], [0, 0, 16, 0, 0, 3, 0, 0], [2, 0, 16, 2, 0, 3, 0, 0], [0, 0, 9, 0, 0, 4, 1, 0], [0, 0, 13, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 1, 0, 0], [3, 0, 26, 1, 2, 23, 0, 2], [1, 0, 0, 1, 1, 12, 0, 2], [1, 0, 0, 1, 0, 9, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BN_GF2m_mod_sqr_arr@006248a0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,BN_kronecker,"[[], [0, 6], [0], [2], [3, 52], [1, 2], [35], [2], [52, 7], [2], [9, 15], [9, 17], [], [10, 12], [12, 46], [24, 8], [18, 36], [16, 37], [38], [53, 23], [19, 45], [], [21, 13], [49], [29, 5], [20], [25, 47], [31], [40, 27], [5, 30], [34], [52, 4], [42, 31], [35], [33, 11], [34], [38], [38], [28, 39], [28], [41], [44], [41], [44], [43, 14], [48, 49], [26, 20], [20], [49], [50, 51], [51], [53], [2], [32, 2]]",54,"[[2, 0, 0, 1, 1, 14, 0, 2], [1, 0, 42, 0, 0, 5, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 3, 0, 1], [0, 0, 4, 0, 0, 4, 0, 1], [0, 0, 43, 0, 0, 2, 0, 1], [0, 0, 41, 0, 0, 2, 0, 1], [2, 0, 2, 0, 0, 5, 0, 1], [1, 0, 4, 0, 0, 3, 0, 1], [1, 0, 2, 0, 0, 2, 0, 1], [1, 0, 50, 0, 1, 7, 0, 1], [1, 0, 37, 0, 1, 8, 0, 1], [2, 0, 0, 1, 1, 14, 0, 2], [0, 0, 51, 0, 1, 7, 0, 1], [0, 0, 26, 0, 1, 7, 0, 1], [0, 0, 49, 0, 0, 3, 0, 0], [0, 0, 33, 0, 0, 2, 0, 0], [1, 0, 35, 0, 0, 3, 1, 0], [3, 0, 31, 1, 0, 8, 1, 1], [0, 0, 26, 0, 0, 3, 0, 0], [0, 0, 26, 0, 0, 3, 0, 0], [2, 0, 0, 1, 1, 14, 0, 2], [3, 0, 53, 1, 3, 29, 0, 3], [0, 0, 26, 0, 0, 3, 0, 1], [0, 0, 46, 0, 0, 2, 0, 1], [0, 0, 26, 0, 0, 2, 0, 1], [0, 0, 26, 0, 0, 2, 0, 0], [0, 0, 6, 0, 0, 1, 0, 0], [1, 0, 28, 0, 0, 2, 0, 0], [1, 0, 45, 0, 0, 5, 1, 0], [0, 0, 41, 0, 0, 2, 0, 1], [1, 0, 5, 0, 0, 4, 0, 1], [0, 0, 26, 0, 0, 5, 0, 0], [1, 0, 41, 1, 0, 1, 0, 0], [0, 0, 41, 0, 1, 5, 0, 1], [0, 0, 41, 0, 0, 1, 0, 0], [0, 0, 31, 0, 0, 2, 0, 1], [1, 0, 31, 0, 0, 1, 0, 0], [0, 0, 30, 0, 0, 3, 0, 0], [0, 0, 29, 0, 0, 3, 0, 0], [1, 0, 26, 0, 0, 1, 0, 0], [0, 0, 26, 0, 0, 2, 0, 1], [0, 0, 26, 0, 0, 2, 0, 1], [1, 0, 26, 1, 0, 1, 0, 0], [0, 0, 26, 0, 1, 6, 0, 1], [1, 0, 26, 0, 0, 3, 0, 0], [1, 0, 26, 0, 0, 3, 1, 0], [2, 0, 26, 2, 0, 7, 1, 0], [0, 0, 26, 0, 0, 3, 1, 0], [0, 0, 26, 0, 0, 2, 0, 0], [1, 0, 26, 0, 0, 5, 2, 0], [0, 0, 26, 0, 0, 1, 0, 0], [0, 0, 2, 0, 0, 1, 0, 0], [1, 0, 26, 0, 1, 8, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/BN_kronecker@00623300.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,by_dir_entry_free,"[[2, 4], [], [1, 3], [1], [2]]",5,"[[3, 0, 4, 1, 0, 9, 0, 0], [1, 0, 0, 1, 0, 6, 0, 1], [1, 0, 2, 0, 0, 3, 0, 0], [0, 1, 1, 0, 1, 4, 0, 1], [0, 0, 3, 0, 1, 4, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/by_dir_entry_free@00587a40.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,cswift_rand_bytes,"[[11], [0], [0], [1], [1, 3], [10], [4, 5], [14], [7], [8, 7], [14], [10], [2, 13], [2], [23], [15], [19, 21], [16, 9], [20, 12], [18], [18, 21], [22, 6], [11], []]",24,"[[3, 0, 4, 0, 2, 10, 0, 2], [9, 1, 5, 1, 1, 17, 0, 2], [8, 1, 5, 1, 1, 15, 0, 1], [0, 0, 6, 0, 1, 7, 0, 2], [1, 0, 7, 0, 0, 4, 0, 0], [2, 0, 3, 0, 1, 8, 0, 2], [5, 0, 9, 2, 1, 17, 0, 1], [4, 1, 2, 0, 1, 10, 0, 1], [0, 0, 3, 0, 1, 6, 0, 2], [1, 0, 4, 0, 0, 4, 0, 0], [0, 0, 2, 0, 1, 5, 0, 2], [1, 0, 3, 0, 0, 1, 0, 0], [2, 0, 7, 0, 0, 4, 0, 0], [1, 0, 6, 0, 1, 7, 0, 1], [0, 0, 1, 0, 0, 5, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 18, 0, 0, 3, 1, 0], [5, 0, 22, 2, 1, 25, 0, 1], [1, 0, 17, 0, 1, 13, 0, 1], [3, 0, 17, 1, 0, 4, 0, 1], [3, 0, 17, 2, 0, 4, 0, 0], [1, 0, 11, 0, 0, 2, 0, 0], [1, 0, 4, 0, 0, 2, 0, 1], [1, 0, 0, 1, 0, 10, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/cswift_rand_bytes@005d2070.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS,[[]],1,"[[4, 0, 0, 0, 0, 6, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/d2i_GOST_CLIENT_KEY_EXCHANGE_PARAMS@0061cce0.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,d2i_GOST_KEY_PARAMS,[[]],1,"[[4, 0, 0, 0, 0, 6, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/d2i_GOST_KEY_PARAMS@0061cc20.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,decode_gost_algor_params,"[[2, 3], [0, 12], [7], [2, 10], [8, 13], [8, 4], [9, 15], [12], [7], [11, 14], [12], [1, 5], [16], [12], [12], [12], [], [17]]",18,"[[0, 0, 6, 0, 1, 6, 0, 1], [2, 0, 7, 0, 0, 3, 0, 1], [0, 0, 3, 0, 0, 1, 0, 0], [1, 0, 5, 0, 2, 12, 0, 2], [1, 0, 5, 0, 2, 12, 0, 2], [0, 0, 6, 0, 1, 6, 0, 1], [8, 0, 16, 4, 1, 27, 0, 2], [0, 0, 2, 0, 1, 6, 1, 2], [0, 0, 3, 0, 0, 2, 0, 1], [1, 0, 14, 1, 1, 16, 0, 1], [0, 0, 2, 0, 0, 2, 0, 1], [1, 0, 12, 0, 2, 16, 0, 3], [0, 0, 1, 0, 0, 4, 0, 1], [0, 0, 2, 0, 0, 2, 0, 1], [4, 1, 2, 0, 0, 10, 0, 1], [4, 1, 2, 0, 0, 9, 0, 0], [1, 0, 0, 1, 0, 6, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/decode_gost_algor_params@00619aac.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,DES_xcbc_encrypt,"[[11], [0], [0], [30], [3], [4], [4], [34], [12, 7], [34], [9], [9], [10, 44], [31], [13, 30], [18], [14, 15], [31], [17, 18], [8, 29], [16, 19], [42], [21], [27], [40], [2], [2], [40], [27], [37], [35], [43, 30], [30], [6], [35], [45], [8], [36, 37], [11], [39], [26], [26], [6], [], [], []]",46,"[[2, 0, 5, 1, 0, 4, 1, 0], [0, 0, 6, 0, 0, 3, 0, 1], [2, 0, 6, 1, 0, 4, 1, 0], [2, 0, 3, 1, 0, 5, 0, 1], [2, 0, 4, 1, 0, 3, 0, 0], [0, 0, 5, 0, 0, 2, 0, 1], [2, 0, 5, 1, 0, 3, 0, 0], [8, 0, 3, 0, 0, 8, 2, 0], [2, 0, 8, 1, 0, 3, 0, 1], [10, 0, 3, 1, 1, 34, 8, 2], [0, 0, 4, 0, 0, 3, 0, 1], [0, 0, 4, 0, 0, 2, 1, 0], [1, 0, 6, 1, 0, 4, 0, 0], [0, 0, 5, 0, 0, 4, 0, 1], [2, 0, 6, 1, 0, 3, 0, 1], [1, 0, 7, 1, 0, 4, 0, 0], [7, 0, 10, 1, 0, 23, 6, 1], [6, 0, 5, 5, 0, 14, 0, 0], [15, 0, 7, 3, 1, 65, 12, 2], [7, 0, 12, 1, 0, 26, 6, 1], [15, 0, 22, 1, 0, 70, 12, 0], [2, 0, 7, 1, 0, 3, 0, 0], [2, 0, 8, 1, 0, 3, 0, 0], [0, 0, 10, 0, 0, 2, 0, 1], [0, 0, 9, 0, 0, 2, 0, 1], [0, 0, 7, 0, 0, 3, 0, 1], [2, 0, 7, 1, 0, 3, 0, 0], [2, 0, 9, 1, 0, 4, 1, 0], [2, 0, 10, 1, 0, 3, 0, 0], [1, 0, 11, 1, 0, 2, 0, 0], [6, 0, 2, 0, 0, 14, 0, 0], [8, 0, 4, 2, 1, 46, 12, 1], [0, 0, 3, 0, 0, 2, 0, 0], [1, 0, 6, 1, 0, 3, 0, 0], [0, 0, 2, 0, 0, 9, 0, 1], [0, 0, 1, 0, 0, 5, 0, 1], [5, 0, 9, 4, 0, 14, 0, 0], [16, 0, 11, 3, 1, 54, 12, 2], [0, 0, 5, 0, 0, 3, 0, 1], [0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 8, 1, 0, 3, 1, 0], [0, 0, 8, 0, 0, 2, 0, 1], [3, 0, 6, 2, 0, 6, 0, 1], [3, 0, 0, 1, 0, 7, 0, 1], [3, 0, 0, 1, 0, 7, 0, 1], [1, 0, 0, 1, 0, 11, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/DES_xcbc_encrypt@00622220.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,dgram_ctrl,"[[40, 6], [9, 11], [38], [2], [2], [2, 18], [40, 30], [40, 6], [10, 38], [64, 48], [12, 38], [38], [16, 27], [17, 34], [66, 13], [13], [38], [24, 19], [3, 4], [28, 38], [38], [44, 20], [56, 14], [34, 22], [26, 34], [25], [34, 29], [38], [32, 34], [38], [38], [38], [34, 31], [34, 45], [38], [65, 34], [34, 45], [52], [54], [38], [38], [38], [38], [38], [38], [38], [38], [38], [38], [38], [38], [38], [43, 39], [52], [], [51, 7], [59], [21], [15], [58, 15], [21], [15], [47, 63], [47], [48], [], [59]]",67,"[[1, 0, 5, 0, 0, 4, 0, 1], [0, 0, 6, 0, 0, 3, 0, 0], [2, 0, 2, 0, 0, 7, 0, 1], [0, 0, 3, 0, 0, 3, 0, 1], [1, 0, 3, 0, 2, 15, 0, 3], [0, 0, 6, 0, 0, 3, 0, 0], [1, 0, 4, 0, 0, 3, 0, 1], [1, 0, 5, 0, 0, 4, 0, 1], [2, 0, 6, 0, 0, 4, 0, 1], [0, 0, 4, 0, 0, 2, 0, 0], [1, 0, 5, 0, 0, 3, 0, 0], [1, 0, 2, 0, 0, 2, 0, 1], [1, 0, 4, 0, 0, 3, 0, 0], [0, 0, 11, 0, 1, 15, 0, 2], [2, 0, 16, 0, 0, 3, 0, 1], [1, 0, 12, 0, 0, 1, 0, 0], [2, 0, 2, 0, 0, 5, 0, 1], [2, 0, 10, 0, 0, 5, 0, 1], [0, 0, 5, 0, 0, 3, 0, 0], [1, 0, 6, 0, 0, 3, 0, 1], [2, 0, 2, 0, 1, 7, 0, 2], [3, 0, 4, 1, 1, 8, 0, 2], [2, 0, 18, 1, 0, 4, 0, 1], [3, 0, 19, 2, 1, 18, 0, 2], [3, 0, 5, 2, 1, 10, 0, 2], [0, 0, 1, 0, 0, 0, 0, 0], [1, 0, 4, 1, 0, 3, 0, 1], [1, 0, 2, 0, 0, 2, 0, 1], [4, 0, 5, 2, 1, 10, 0, 2], [0, 0, 2, 0, 0, 3, 0, 1], [1, 0, 2, 0, 0, 24, 0, 1], [0, 0, 2, 0, 0, 3, 0, 1], [1, 0, 4, 1, 0, 3, 0, 1], [1, 0, 4, 0, 0, 4, 0, 1], [0, 0, 2, 0, 0, 1, 0, 0], [6, 0, 4, 2, 0, 19, 0, 0], [1, 0, 4, 0, 0, 4, 0, 1], [1, 0, 5, 0, 0, 3, 0, 0], [0, 0, 1, 0, 0, 4, 0, 1], [1, 0, 2, 0, 0, 2, 0, 1], [1, 0, 2, 0, 0, 15, 0, 1], [2, 0, 2, 1, 0, 11, 0, 1], [0, 0, 2, 0, 0, 2, 0, 1], [2, 0, 2, 0, 1, 7, 0, 2], [0, 0, 2, 0, 0, 2, 0, 1], [1, 0, 2, 0, 0, 3, 0, 1], [0, 0, 2, 0, 0, 3, 0, 1], [0, 0, 2, 0, 1, 8, 0, 2], [0, 0, 2, 0, 0, 2, 0, 1], [1, 0, 2, 0, 0, 3, 0, 1], [0, 0, 2, 0, 0, 2, 0, 1], [2, 0, 2, 0, 1, 9, 0, 2], [2, 0, 4, 0, 1, 6, 0, 2], [1, 0, 5, 0, 0, 4, 0, 1], [1, 0, 0, 1, 0, 7, 0, 1], [1, 0, 7, 0, 0, 2, 0, 0], [1, 0, 15, 0, 0, 6, 0, 1], [1, 0, 5, 0, 0, 3, 0, 0], [1, 0, 13, 0, 1, 6, 0, 2], [1, 0, 14, 0, 1, 5, 0, 2], [1, 0, 5, 0, 0, 4, 0, 1], [2, 0, 13, 2, 0, 3, 0, 1], [3, 0, 4, 0, 0, 7, 0, 0], [0, 0, 3, 0, 0, 4, 1, 0], [0, 0, 3, 0, 0, 2, 0, 0], [2, 0, 0, 1, 0, 6, 0, 1], [3, 0, 15, 1, 0, 6, 0, 0]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/dgram_ctrl@0052cd98.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,dlfcn_bind_func,"[[2, 6], [10, 4], [1, 6], [], [3], [3], [3], [11], [9, 7], [11], [8, 5], []]",12,"[[3, 0, 11, 1, 0, 8, 0, 0], [0, 0, 8, 0, 1, 6, 0, 2], [0, 0, 10, 0, 0, 2, 0, 0], [3, 0, 0, 1, 1, 11, 0, 2], [3, 1, 1, 0, 0, 6, 0, 1], [3, 1, 1, 0, 0, 6, 0, 1], [3, 1, 1, 0, 0, 5, 0, 0], [9, 2, 1, 0, 3, 25, 0, 4], [0, 0, 3, 0, 1, 7, 0, 1], [0, 0, 1, 0, 0, 1, 0, 0], [1, 0, 6, 1, 2, 11, 0, 2], [1, 0, 0, 1, 0, 5, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/dlfcn_bind_func@00629ea4.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,dlfcn_bind_var,"[[4, 7], [0, 9], [1, 10], [5], [3, 6], [], [5], [8], [], [8], [8], [10, 2]]",12,"[[1, 0, 6, 1, 2, 11, 0, 2], [0, 0, 8, 0, 1, 6, 0, 2], [0, 0, 10, 0, 0, 2, 0, 0], [9, 2, 1, 0, 3, 25, 0, 4], [0, 0, 3, 0, 1, 7, 0, 1], [1, 0, 0, 1, 0, 5, 0, 1], [0, 0, 1, 0, 0, 1, 0, 0], [3, 1, 1, 0, 0, 6, 0, 1], [3, 0, 0, 1, 1, 11, 0, 2], [3, 1, 1, 0, 0, 6, 0, 1], [3, 1, 1, 0, 0, 5, 0, 0], [3, 0, 11, 1, 0, 8, 0, 0]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/dlfcn_bind_var@0062a018.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,dlfcn_globallookup,"[[2], [0, 3], [], [2]]",4,"[[0, 0, 1, 0, 0, 2, 0, 1], [4, 0, 3, 1, 1, 14, 0, 1], [1, 0, 0, 1, 0, 6, 0, 1], [0, 0, 1, 0, 2, 10, 0, 2]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/dlfcn_globallookup@00629a60.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,ec_GFp_mont_field_encode,"[[1, 2], [], []]",3,"[[3, 0, 2, 1, 0, 7, 0, 0], [2, 0, 0, 2, 1, 10, 0, 2], [6, 1, 0, 1, 1, 13, 0, 2]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/ec_GFp_mont_field_encode@00627d3c.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,ec_GFp_mont_field_sqr,"[[1, 2], [], []]",3,"[[3, 0, 2, 1, 0, 7, 0, 0], [1, 0, 0, 1, 1, 10, 0, 2], [6, 1, 0, 1, 1, 13, 0, 2]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/ec_GFp_mont_field_sqr@00627cc4.c
C:\Users\weeyu\OneDrive\Desktop\Gencoding-master\raw-feature-extractor\ida_data\openssl-101f_mips_gcc_O3.ida,ec_GFp_mont_group_init,[[]],1,"[[4, 0, 0, 2, 0, 15, 0, 1]]",openssl-101f,O3,mips,./data/decomp/openssl-101f_mips_gcc_O3_extraction/ec_GFp_mont_group_init@006277b0.c
